ref,position,word,volume,topic_id,meaning_id,operator,vocalized_form,source_part,source_page,confidence
38:32,10,بِٱلْحِجَابِ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:32,10,بِٱلْحِجَابِ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:32,10,بِٱلْحِجَابِ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:32,10,بِٱلْحِجَابِ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:32,10,بِٱلْحِجَابِ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:32,10,بِٱلْحِجَابِ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:33,0,رُدُّوهَا,0,ZERO,NO_MATCH,,,-,-,0.0
38:33,1,عَلَىَّ,3,PREP_ALA,ALA_ISTILA,عَلى,عَلَى,3,75,0.95
38:33,1,عَلَىَّ,3,PREP_ALA,ALA_TAALIL,عَلى,عَلَى,3,76,0.92
38:33,2,ۖ,0,ZERO,NO_MATCH,,,-,-,0.0
38:33,3,فَطَفِقَ,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
38:33,4,مَسْحًۢا,0,ZERO,NO_MATCH,,,-,-,0.0
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:33,5,بِٱلسُّوقِ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:33,5,بِٱلسُّوقِ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:33,6,وَٱلْأَعْنَاقِ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:33,6,وَٱلْأَعْنَاقِ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:33,6,وَٱلْأَعْنَاقِ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:34,0,وَلَقَدْ,4,TAWKID_QAD,QAD_TAHQIQ,قَد,قَدْ,4,115,0.85
38:34,0,وَلَقَدْ,4,TAWKID_QAD,QAD_TAQLEEL_TAKTHEER,قَد,قَدْ,4,116,0.85
38:34,0,وَلَقَدْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:34,0,وَلَقَدْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:34,0,وَلَقَدْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:34,1,فَتَنَّا,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
38:34,2,سُلَيْمَٰنَ,4,SIN_SAWFA,SIN_TANFEES_QAREEB,سَ,سَ,4,170,0.8
38:34,3,وَأَلْقَيْنَا,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:34,3,وَأَلْقَيْنَا,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:34,3,وَأَلْقَيْنَا,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:34,4,عَلَىٰ,3,PREP_ALA,ALA_ISTILA,عَلى,عَلَى,3,75,0.95
38:34,4,عَلَىٰ,3,PREP_ALA,ALA_TAALIL,عَلى,عَلَى,3,76,0.92
38:34,5,كُرْسِيِّهِۦ,1,PRONOUN,2ND_SG_M_NASB_JARR,ك,كَ,1,42,0.8
38:34,5,كُرْسِيِّهِۦ,3,PREP_KAF,KAF_TASHBEEH,كَ,كَ,3,127,0.8
38:34,5,كُرْسِيِّهِۦ,3,PREP_KAF,KAF_TAALIL,كَ,كَ,3,130,0.8
38:34,5,كُرْسِيِّهِۦ,3,PREP_KAF,KAF_ZAIDA,كَ,كَ,3,132,0.8
38:34,6,جَسَدًا,0,ZERO,NO_MATCH,,,-,-,0.0
38:34,7,ثُمَّ,0,ZERO,NO_MATCH,,,-,-,0.0
38:34,8,أَنَابَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,0,قَالَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,1,رَبِّ,3,PREP_RUBBA,RUBBA_TAQLEEL,رُبَّ,رُبَّ,3,140,0.92
38:35,1,رَبِّ,3,PREP_RUBBA,RUBBA_TAKTHEER,رُبَّ,رُبَّ,3,142,0.88
38:35,2,ٱغْفِرْ,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,3,لِى,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,4,وَهَبْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:35,4,وَهَبْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:35,4,وَهَبْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:35,5,لِى,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,6,مُلْكًا,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,7,لَّا,4,JAZM_LA_NAHIYA,LA_NAHIYA,لا,لا,4,22,0.95
38:35,8,يَنۢبَغِى,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
38:35,9,لِأَحَدٍ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
38:35,9,لِأَحَدٍ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
38:35,9,لِأَحَدٍ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
38:35,9,لِأَحَدٍ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
38:35,9,لِأَحَدٍ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
38:35,9,لِأَحَدٍ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
38:35,10,مِّنۢ,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:35,11,بَعْدِىٓ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:35,11,بَعْدِىٓ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:35,12,ۖ,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,13,إِنَّكَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:35,14,أَنتَ,1,PRONOUN,2ND_SG_M_SUBJ,أَنتَ,أَنْتَ,1,35,0.92
38:35,14,أَنتَ,1,PRONOUN,2ND_SG_F_SUBJ,أَنتِ,أَنْتِ,1,35,0.92
38:35,15,ٱلْوَهَّابُ,0,ZERO,NO_MATCH,,,-,-,0.0
38:36,0,فَسَخَّرْنَا,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
38:36,1,لَهُ,0,ZERO,NO_MATCH,,,-,-,0.0
38:36,2,ٱلرِّيحَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:36,3,تَجْرِى,0,ZERO,NO_MATCH,,,-,-,0.0
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:36,4,بِأَمْرِهِۦ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:36,4,بِأَمْرِهِۦ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:36,5,رُخَآءً,0,ZERO,NO_MATCH,,,-,-,0.0
38:36,6,حَيْثُ,0,ZERO,NO_MATCH,,,-,-,0.0
38:36,7,أَصَابَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:37,0,وَٱلشَّيَٰطِينَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:37,0,وَٱلشَّيَٰطِينَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:37,0,وَٱلشَّيَٰطِينَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:37,1,كُلَّ,4,TAWKID_MAANAWI,TAWKID_KULL,كُلّ,كُلُّ,4,105,0.95
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:37,2,بَنَّآءٍ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:37,2,بَنَّآءٍ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:37,3,وَغَوَّاصٍ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:37,3,وَغَوَّاصٍ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:37,3,وَغَوَّاصٍ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:38,0,وَءَاخَرِينَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:38,0,وَءَاخَرِينَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:38,0,وَءَاخَرِينَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:38,1,مُقَرَّنِينَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:38,2,فِى,0,ZERO,NO_MATCH,,,-,-,0.0
38:38,3,ٱلْأَصْفَادِ,0,ZERO,NO_MATCH,,,-,-,0.0
38:39,0,هَٰذَا,1,DEMONSTRATIVE,DEMO_NEAR_M_SG,هَذا,هَذَا,1,88,0.95
38:39,1,عَطَآؤُنَا,0,ZERO,NO_MATCH,,,-,-,0.0
38:39,2,فَٱمْنُنْ,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
38:39,3,أَوْ,0,ZERO,NO_MATCH,,,-,-,0.0
38:39,4,أَمْسِكْ,0,ZERO,NO_MATCH,,,-,-,0.0
38:39,5,بِغَيْرِ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:39,5,بِغَيْرِ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:39,5,بِغَيْرِ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:39,6,حِسَابٍ,0,ZERO,NO_MATCH,,,-,-,0.0
38:40,0,وَإِنَّ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:40,0,وَإِنَّ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:40,0,وَإِنَّ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:40,0,وَإِنَّ,4,QASAM_JAWAB,IN_JAWAB_QASAM,إِنّ,إِنَّ,4,134,0.85
38:40,1,لَهُۥ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
38:40,1,لَهُۥ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
38:40,1,لَهُۥ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
38:40,1,لَهُۥ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
38:40,1,لَهُۥ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
38:40,1,لَهُۥ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
38:40,1,لَهُۥ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
38:40,2,عِندَنَا,0,ZERO,NO_MATCH,,,-,-,0.0
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
38:40,3,لَزُلْفَىٰ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
38:40,3,لَزُلْفَىٰ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
38:40,3,لَزُلْفَىٰ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
38:40,3,لَزُلْفَىٰ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
38:40,3,لَزُلْفَىٰ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
38:40,3,لَزُلْفَىٰ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
38:40,4,وَحُسْنَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:40,4,وَحُسْنَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:40,4,وَحُسْنَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:40,5,مَـَٔابٍ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,0,وَٱذْكُرْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:41,0,وَٱذْكُرْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:41,0,وَٱذْكُرْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:41,1,عَبْدَنَآ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,2,أَيُّوبَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,3,إِذْ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,4,نَادَىٰ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,5,رَبَّهُۥٓ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,6,أَنِّى,4,SHART_ANNA,ANNA_SHART,أَنَّى,أَنَّى,4,48,0.88
38:41,7,مَسَّنِىَ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,8,ٱلشَّيْطَٰنُ,0,ZERO,NO_MATCH,,,-,-,0.0
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:41,9,بِنُصْبٍ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:41,9,بِنُصْبٍ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:41,10,وَعَذَابٍ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:41,10,وَعَذَابٍ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:41,10,وَعَذَابٍ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:42,0,ٱرْكُضْ,0,ZERO,NO_MATCH,,,-,-,0.0
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:42,1,بِرِجْلِكَ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:42,1,بِرِجْلِكَ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:42,2,ۖ,0,ZERO,NO_MATCH,,,-,-,0.0
38:42,3,هَٰذَا,1,DEMONSTRATIVE,DEMO_NEAR_M_SG,هَذا,هَذَا,1,88,0.95
38:42,4,مُغْتَسَلٌۢ,0,ZERO,NO_MATCH,,,-,-,0.0
38:42,5,بَارِدٌ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
38:42,5,بَارِدٌ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
38:42,5,بَارِدٌ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
38:42,6,وَشَرَابٌ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:42,6,وَشَرَابٌ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:42,6,وَشَرَابٌ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:43,0,وَوَهَبْنَا,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:43,0,وَوَهَبْنَا,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:43,0,وَوَهَبْنَا,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
38:43,1,لَهُۥٓ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
38:43,1,لَهُۥٓ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
38:43,1,لَهُۥٓ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
38:43,1,لَهُۥٓ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
38:43,1,لَهُۥٓ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
38:43,1,لَهُۥٓ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
38:43,2,أَهْلَهُۥ,0,ZERO,NO_MATCH,,,-,-,0.0
38:43,3,وَمِثْلَهُم,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:43,3,وَمِثْلَهُم,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:43,3,وَمِثْلَهُم,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:43,4,مَّعَهُمْ,0,ZERO,NO_MATCH,,,-,-,0.0
38:43,5,رَحْمَةً,0,ZERO,NO_MATCH,,,-,-,0.0
38:43,6,مِّنَّا,0,ZERO,NO_MATCH,,,-,-,0.0
38:43,7,وَذِكْرَىٰ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
38:43,7,وَذِكْرَىٰ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
38:43,7,وَذِكْرَىٰ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
38:43,8,لِأُو۟لِى,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
38:43,8,لِأُو۟لِى,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
38:43,8,لِأُو۟لِى,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
38:43,8,لِأُو۟لِى,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
